,Date,Symbol,Adj Close,Target_Close,Target,Predictions
7573,2024-11-27,BLUEDART,7444.4501953125,7688.39990234375,0,0
7574,2024-11-28,BLUEDART,7497.5,,0,0
7575,2024-11-29,BLUEDART,7505.5498046875,,0,0
7576,2024-12-02,BLUEDART,7469.64990234375,,0,0
7577,2024-12-03,BLUEDART,7456.25,,0,0
7578,2024-12-04,BLUEDART,7528.35009765625,,0,0
7579,2024-12-05,BLUEDART,7486.9501953125,,0,0
7580,2024-12-06,BLUEDART,7688.39990234375,,0,0
7581,2024-11-06,JPPOWER,18.270000457763672,16.579999923706055,0,1
7582,2024-11-07,JPPOWER,18.719999313354492,16.65999984741211,0,0
7583,2024-11-08,JPPOWER,17.989999771118164,16.34000015258789,0,0
7584,2024-11-11,JPPOWER,17.8799991607666,16.299999237060547,0,0
7585,2024-11-12,JPPOWER,17.309999465942383,16.209999084472656,0,0
7586,2024-11-13,JPPOWER,16.56999969482422,16.25,0,0
7587,2024-11-14,JPPOWER,16.690000534057617,17.3700008392334,0,0
7588,2024-11-18,JPPOWER,16.579999923706055,18.93000030517578,1,0
7589,2024-11-19,JPPOWER,16.65999984741211,18.459999084472656,1,0
7590,2024-11-21,JPPOWER,16.34000015258789,18.540000915527344,1,0
7591,2024-11-22,JPPOWER,16.299999237060547,19.09000015258789,1,0
7592,2024-11-25,JPPOWER,16.209999084472656,19.989999771118164,1,0
7593,2024-11-26,JPPOWER,16.25,19.6200008392334,1,0
7594,2024-11-27,JPPOWER,17.3700008392334,19.219999313354492,1,0
7595,2024-11-28,JPPOWER,18.93000030517578,,0,0
7596,2024-11-29,JPPOWER,18.459999084472656,,0,0
7597,2024-12-02,JPPOWER,18.540000915527344,,0,0
7598,2024-12-03,JPPOWER,19.09000015258789,,0,0
7599,2024-12-04,JPPOWER,19.989999771118164,,0,0
7600,2024-12-05,JPPOWER,19.6200008392334,,0,0
7601,2024-12-06,JPPOWER,19.219999313354492,,0,0
7602,2024-11-06,HONASA,387.8500061035156,297.25,0,0
7603,2024-11-07,HONASA,378.95001220703125,264.1000061035156,0,0
7604,2024-11-08,HONASA,381.3999938964844,237.6999969482422,0,0
7605,2024-11-11,HONASA,380.3500061035156,224.75,0,1
7606,2024-11-12,HONASA,374.1499938964844,226.85000610351562,0,1
7607,2024-11-13,HONASA,364.25,225.10000610351562,0,1
7608,2024-11-14,HONASA,371.54998779296875,229.6999969482422,0,1
7609,2024-11-18,HONASA,297.25,252.64999389648438,0,1
7610,2024-11-19,HONASA,264.1000061035156,263.95001220703125,0,1
7611,2024-11-21,HONASA,237.6999969482422,261.70001220703125,1,1
7612,2024-11-22,HONASA,224.75,261.70001220703125,1,1
7613,2024-11-25,HONASA,226.85000610351562,278.3500061035156,1,1
7614,2024-11-26,HONASA,225.10000610351562,273.79998779296875,1,1
7615,2024-11-27,HONASA,229.6999969482422,265.79998779296875,1,1
7616,2024-11-28,HONASA,252.64999389648438,,0,1
7617,2024-11-29,HONASA,263.95001220703125,,0,1
7618,2024-12-02,HONASA,261.70001220703125,,0,1
7619,2024-12-03,HONASA,261.70001220703125,,0,1
7620,2024-12-04,HONASA,278.3500061035156,,0,1
7621,2024-12-05,HONASA,273.79998779296875,,0,1
7622,2024-12-06,HONASA,265.79998779296875,,0,1
7623,2024-11-06,CAMS,4658.1181640625,4495.25,0,1
7624,2024-11-07,CAMS,4648.0,4538.10009765625,0,1
7625,2024-11-08,CAMS,4673.85009765625,4532.85009765625,0,1
7626,2024-11-11,CAMS,4720.10009765625,4449.35009765625,0,1
7627,2024-11-12,CAMS,4681.7001953125,4544.9501953125,0,0
7628,2024-11-13,CAMS,4492.2998046875,4751.60009765625,1,0
7629,2024-11-14,CAMS,4581.9501953125,4850.0498046875,1,0
7630,2024-11-18,CAMS,4495.25,4893.35009765625,1,0
7631,2024-11-19,CAMS,4538.10009765625,4928.39990234375,1,0
7632,2024-11-21,CAMS,4532.85009765625,5102.2998046875,1,0
7633,2024-11-22,CAMS,4449.35009765625,5120.2001953125,1,0
7634,2024-11-25,CAMS,4544.9501953125,5181.75,1,0
7635,2024-11-26,CAMS,4751.60009765625,5244.14990234375,1,0
7636,2024-11-27,CAMS,4850.0498046875,5069.60009765625,0,0
7637,2024-11-28,CAMS,4893.35009765625,,0,1
7638,2024-11-29,CAMS,4928.39990234375,,0,1
7639,2024-12-02,CAMS,5102.2998046875,,0,1
7640,2024-12-03,CAMS,5120.2001953125,,0,1
7641,2024-12-04,CAMS,5181.75,,0,1
7642,2024-12-05,CAMS,5244.14990234375,,0,0
7643,2024-12-06,CAMS,5069.60009765625,,0,0
7644,2024-11-06,NCC,308.29998779296875,277.6499938964844,0,0
7645,2024-11-07,NCC,316.25,279.3500061035156,0,0
7646,2024-11-08,NCC,308.1000061035156,271.95001220703125,0,0
7647,2024-11-11,NCC,303.6499938964844,283.79998779296875,0,0
7648,2024-11-12,NCC,296.20001220703125,299.6000061035156,0,0
7649,2024-11-13,NCC,279.6499938964844,296.3500061035156,1,0
7650,2024-11-14,NCC,280.0,300.8500061035156,1,0
7651,2024-11-18,NCC,277.6499938964844,303.3500061035156,1,0
7652,2024-11-19,NCC,279.3500061035156,309.70001220703125,1,0
7653,2024-11-21,NCC,271.95001220703125,309.1000061035156,1,0
7654,2024-11-22,NCC,283.79998779296875,314.5,1,0
7655,2024-11-25,NCC,299.6000061035156,312.1499938964844,0,0
7656,2024-11-26,NCC,296.3500061035156,312.1000061035156,1,1
7657,2024-11-27,NCC,300.8500061035156,314.1000061035156,0,1
7658,2024-11-28,NCC,303.3500061035156,,0,1
7659,2024-11-29,NCC,309.70001220703125,,0,1
7660,2024-12-02,NCC,309.1000061035156,,0,0
7661,2024-12-03,NCC,314.5,,0,0
7662,2024-12-04,NCC,312.1499938964844,,0,0
7663,2024-12-05,NCC,312.1000061035156,,0,0
7664,2024-12-06,NCC,314.1000061035156,,0,0
7665,2024-11-06,FSL,380.45001220703125,339.1000061035156,0,1
7666,2024-11-07,FSL,380.95001220703125,339.8999938964844,0,1
7667,2024-11-08,FSL,368.04998779296875,339.45001220703125,0,1
7668,2024-11-11,FSL,358.6000061035156,344.3999938964844,0,1
7669,2024-11-12,FSL,356.75,356.3999938964844,0,0
7670,2024-11-13,FSL,349.45001220703125,358.29998779296875,0,1
7671,2024-11-14,FSL,340.1499938964844,361.95001220703125,1,0
7672,2024-11-18,FSL,339.1000061035156,360.8500061035156,1,0
7673,2024-11-19,FSL,339.8999938964844,366.70001220703125,1,1
7674,2024-11-21,FSL,339.45001220703125,365.8999938964844,1,1
7675,2024-11-22,FSL,344.3999938964844,368.6000061035156,1,1
7676,2024-11-25,FSL,356.3999938964844,372.70001220703125,0,1
7677,2024-11-26,FSL,358.29998779296875,375.8500061035156,0,0
7678,2024-11-27,FSL,361.95001220703125,375.79998779296875,0,1
7679,2024-11-28,FSL,360.8500061035156,,0,1
7680,2024-11-29,FSL,366.70001220703125,,0,1
7681,2024-12-02,FSL,365.8999938964844,,0,1
7682,2024-12-03,FSL,368.6000061035156,,0,1
7683,2024-12-04,FSL,372.70001220703125,,0,1
7684,2024-12-05,FSL,375.8500061035156,,0,1
7685,2024-12-06,FSL,375.79998779296875,,0,0
7686,2024-11-06,SCHNEIDER,809.3499755859375,704.5999755859375,0,1
7687,2024-11-07,SCHNEIDER,793.0499877929688,732.9500122070312,0,0
7688,2024-11-08,SCHNEIDER,777.9000244140625,755.6500244140625,0,0
7689,2024-11-11,SCHNEIDER,769.4000244140625,781.2000122070312,0,0
7690,2024-11-12,SCHNEIDER,759.1500244140625,816.75,1,0
7691,2024-11-13,SCHNEIDER,720.7000122070312,803.0,1,0
7692,2024-11-14,SCHNEIDER,724.5499877929688,830.0,1,0
7693,2024-11-18,SCHNEIDER,704.5999755859375,816.7000122070312,1,0
7694,2024-11-19,SCHNEIDER,732.9500122070312,830.5999755859375,1,0
7695,2024-11-21,SCHNEIDER,755.6500244140625,820.0,1,0
7696,2024-11-22,SCHNEIDER,781.2000122070312,826.2999877929688,1,0
7697,2024-11-25,SCHNEIDER,816.75,826.5,0,0
7698,2024-11-26,SCHNEIDER,803.0,828.5999755859375,0,0
7699,2024-11-27,SCHNEIDER,830.0,832.9500122070312,0,0
7700,2024-11-28,SCHNEIDER,816.7000122070312,,0,0
7701,2024-11-29,SCHNEIDER,830.5999755859375,,0,1
7702,2024-12-02,SCHNEIDER,820.0,,0,0
7703,2024-12-03,SCHNEIDER,826.2999877929688,,0,0
7704,2024-12-04,SCHNEIDER,826.5,,0,0
7705,2024-12-05,SCHNEIDER,828.5999755859375,,0,0
7706,2024-12-06,SCHNEIDER,832.9500122070312,,0,0
7707,2024-11-06,ASTRAZEN,7611.75,6415.64990234375,0,0
7708,2024-11-07,ASTRAZEN,7519.0498046875,6496.64990234375,0,0
7709,2024-11-08,ASTRAZEN,7306.7998046875,6305.4501953125,0,0
7710,2024-11-11,ASTRAZEN,7256.4501953125,6319.85009765625,0,0
7711,2024-11-12,ASTRAZEN,7404.5498046875,6457.14990234375,0,0
7712,2024-11-13,ASTRAZEN,7128.64990234375,6458.7998046875,0,0
7713,2024-11-14,ASTRAZEN,6772.9501953125,6490.5498046875,0,0
7714,2024-11-18,ASTRAZEN,6415.64990234375,6501.64990234375,0,0
7715,2024-11-19,ASTRAZEN,6496.64990234375,6564.2001953125,0,0
7716,2024-11-21,ASTRAZEN,6305.4501953125,6712.14990234375,1,0
7717,2024-11-22,ASTRAZEN,6319.85009765625,6577.7001953125,0,0
7718,2024-11-25,ASTRAZEN,6457.14990234375,6665.60009765625,0,1
7719,2024-11-26,ASTRAZEN,6458.7998046875,6624.10009765625,0,1
7720,2024-11-27,ASTRAZEN,6490.5498046875,6646.0,0,1
7721,2024-11-28,ASTRAZEN,6501.64990234375,,0,1
7722,2024-11-29,ASTRAZEN,6564.2001953125,,0,1
7723,2024-12-02,ASTRAZEN,6712.14990234375,,0,0
7724,2024-12-03,ASTRAZEN,6577.7001953125,,0,0
7725,2024-12-04,ASTRAZEN,6665.60009765625,,0,0
7726,2024-12-05,ASTRAZEN,6624.10009765625,,0,0
7727,2024-12-06,ASTRAZEN,6646.0,,0,0
7728,2024-11-06,VGUARD,444.8999938964844,396.79998779296875,0,0
7729,2024-11-07,VGUARD,437.3500061035156,425.54998779296875,0,0
7730,2024-11-08,VGUARD,431.6499938964844,413.8500061035156,0,0
7731,2024-11-11,VGUARD,426.6000061035156,412.45001220703125,0,0
7732,2024-11-12,VGUARD,417.1000061035156,412.29998779296875,0,0
7733,2024-11-13,VGUARD,409.70001220703125,415.5,0,0
7734,2024-11-14,VGUARD,405.54998779296875,420.04998779296875,0,0
7735,2024-11-18,VGUARD,396.79998779296875,420.29998779296875,1,0
7736,2024-11-19,VGUARD,425.54998779296875,416.95001220703125,0,0
7737,2024-11-21,VGUARD,413.8500061035156,417.3500061035156,0,0
7738,2024-11-22,VGUARD,412.45001220703125,435.79998779296875,1,0
7739,2024-11-25,VGUARD,412.29998779296875,431.75,0,0
7740,2024-11-26,VGUARD,415.5,426.45001220703125,0,0
7741,2024-11-27,VGUARD,420.04998779296875,436.3999938964844,0,0
7742,2024-11-28,VGUARD,420.29998779296875,,0,1
7743,2024-11-29,VGUARD,416.95001220703125,,0,0
7744,2024-12-02,VGUARD,417.3500061035156,,0,0
7745,2024-12-03,VGUARD,435.79998779296875,,0,0
7746,2024-12-04,VGUARD,431.75,,0,0
7747,2024-12-05,VGUARD,426.45001220703125,,0,0
7748,2024-12-06,VGUARD,436.3999938964844,,0,0
7749,2024-11-06,ACE,1324.300048828125,1211.75,0,1
7750,2024-11-07,ACE,1320.550048828125,1242.0,0,1
7751,2024-11-08,ACE,1367.550048828125,1203.3499755859375,0,0
7752,2024-11-11,ACE,1340.550048828125,1225.1500244140625,0,0
7753,2024-11-12,ACE,1301.75,1255.4000244140625,0,0
7754,2024-11-13,ACE,1228.199951171875,1260.8499755859375,0,0
7755,2024-11-14,ACE,1242.4000244140625,1292.25,0,0
7756,2024-11-18,ACE,1211.75,1287.6500244140625,1,0
7757,2024-11-19,ACE,1242.0,1308.0999755859375,1,0
7758,2024-11-21,ACE,1203.3499755859375,1354.0,1,0
7759,2024-11-22,ACE,1225.1500244140625,1357.699951171875,1,0
7760,2024-11-25,ACE,1255.4000244140625,1341.800048828125,1,1
7761,2024-11-26,ACE,1260.8499755859375,1425.1500244140625,1,1
7762,2024-11-27,ACE,1292.25,1416.4000244140625,1,1
7763,2024-11-28,ACE,1287.6500244140625,,0,1
7764,2024-11-29,ACE,1308.0999755859375,,0,1
7765,2024-12-02,ACE,1354.0,,0,1
7766,2024-12-03,ACE,1357.699951171875,,0,1
7767,2024-12-04,ACE,1341.800048828125,,0,0
7768,2024-12-05,ACE,1425.1500244140625,,0,0
7769,2024-12-06,ACE,1416.4000244140625,,0,0
7770,2024-11-06,RHIM,596.7999877929688,518.6500244140625,0,1
7771,2024-11-07,RHIM,594.2000122070312,516.5499877929688,0,0
7772,2024-11-08,RHIM,574.9000244140625,498.79998779296875,0,0
7773,2024-11-11,RHIM,560.9000244140625,510.1499938964844,0,0
7774,2024-11-12,RHIM,542.0499877929688,517.7999877929688,0,0
7775,2024-11-13,RHIM,530.4000244140625,532.1500244140625,0,0
7776,2024-11-14,RHIM,528.4000244140625,529.25,0,0
7777,2024-11-18,RHIM,518.6500244140625,515.5499877929688,0,0
7778,2024-11-19,RHIM,516.5499877929688,520.7999877929688,0,0
7779,2024-11-21,RHIM,498.79998779296875,521.8499755859375,0,0
7780,2024-11-22,RHIM,510.1499938964844,553.9500122070312,1,0
7781,2024-11-25,RHIM,517.7999877929688,559.9000244140625,1,0
7782,2024-11-26,RHIM,532.1500244140625,551.2999877929688,0,0
7783,2024-11-27,RHIM,529.25,559.0499877929688,1,0
7784,2024-11-28,RHIM,515.5499877929688,,0,0
7785,2024-11-29,RHIM,520.7999877929688,,0,0
7786,2024-12-02,RHIM,521.8499755859375,,0,0
7787,2024-12-03,RHIM,553.9500122070312,,0,0
7788,2024-12-04,RHIM,559.9000244140625,,0,0
7789,2024-12-05,RHIM,551.2999877929688,,0,0
7790,2024-12-06,RHIM,559.0499877929688,,0,0
7791,2024-11-06,ABSLAMC,825.2000122070312,807.2999877929688,0,1
7792,2024-11-07,ABSLAMC,823.3499755859375,819.75,0,1
7793,2024-11-08,ABSLAMC,800.0,827.0499877929688,0,1
7794,2024-11-11,ABSLAMC,794.0,843.7000122070312,1,1
7795,2024-11-12,ABSLAMC,796.2000122070312,857.5999755859375,1,1
7796,2024-11-13,ABSLAMC,780.75,845.3499755859375,1,0
7797,2024-11-14,ABSLAMC,801.2999877929688,883.5,1,1
7798,2024-11-18,ABSLAMC,807.2999877929688,874.9500122070312,1,0
7799,2024-11-19,ABSLAMC,819.75,865.2000122070312,1,0
7800,2024-11-21,ABSLAMC,827.0499877929688,875.4000244140625,1,1
7801,2024-11-22,ABSLAMC,843.7000122070312,868.5499877929688,0,1
7802,2024-11-25,ABSLAMC,857.5999755859375,848.9500122070312,0,1
7803,2024-11-26,ABSLAMC,845.3499755859375,852.1500244140625,0,1
7804,2024-11-27,ABSLAMC,883.5,849.5999755859375,0,1
7805,2024-11-28,ABSLAMC,874.9500122070312,,0,1
7806,2024-11-29,ABSLAMC,865.2000122070312,,0,1
7807,2024-12-02,ABSLAMC,875.4000244140625,,0,0
7808,2024-12-03,ABSLAMC,868.5499877929688,,0,0
7809,2024-12-04,ABSLAMC,848.9500122070312,,0,0
7810,2024-12-05,ABSLAMC,852.1500244140625,,0,0
7811,2024-12-06,ABSLAMC,849.5999755859375,,0,0
7812,2024-11-06,KSB,819.9000244140625,798.4500122070312,0,0
7813,2024-11-07,KSB,809.2999877929688,813.6500244140625,0,0
7814,2024-11-08,KSB,815.75,797.7999877929688,0,0
7815,2024-11-11,KSB,830.2999877929688,797.7999877929688,0,0
7816,2024-11-12,KSB,825.5499877929688,828.5,0,0
7817,2024-11-13,KSB,799.0499877929688,834.1500244140625,0,0
7818,2024-11-14,KSB,818.9000244140625,839.5,0,0
7819,2024-11-18,KSB,798.4500122070312,837.5499877929688,0,0
7820,2024-11-19,KSB,813.6500244140625,832.0499877929688,0,0
7821,2024-11-21,KSB,797.7999877929688,826.6500244140625,0,0
7822,2024-11-22,KSB,797.7999877929688,834.75,0,0
7823,2024-11-25,KSB,828.5,830.9000244140625,0,0
7824,2024-11-26,KSB,834.1500244140625,843.7000122070312,0,0
7825,2024-11-27,KSB,839.5,834.75,0,0
7826,2024-11-28,KSB,837.5499877929688,,0,0
7827,2024-11-29,KSB,832.0499877929688,,0,0
7828,2024-12-02,KSB,826.6500244140625,,0,0
7829,2024-12-03,KSB,834.75,,0,0
7830,2024-12-04,KSB,830.9000244140625,,0,0
7831,2024-12-05,KSB,843.7000122070312,,0,0
7832,2024-12-06,KSB,834.75,,0,0
7833,2024-11-06,GESHIP,1249.468994140625,1060.75,0,1
7834,2024-11-07,GESHIP,1282.8922119140625,1062.5999755859375,0,0
7835,2024-11-08,GESHIP,1195.6842041015625,1074.800048828125,0,0
7836,2024-11-11,GESHIP,1172.78955078125,1088.550048828125,0,0
7837,2024-11-12,GESHIP,1117.3160400390625,1097.6500244140625,0,0
7838,2024-11-13,GESHIP,1078.1319580078125,1111.5999755859375,0,0
7839,2024-11-14,GESHIP,1104.602294921875,1107.050048828125,0,0
7840,2024-11-18,GESHIP,1060.75,1103.0999755859375,0,0
7841,2024-11-19,GESHIP,1062.5999755859375,1100.8499755859375,0,0
7842,2024-11-21,GESHIP,1074.800048828125,1076.6500244140625,0,0
7843,2024-11-22,GESHIP,1088.550048828125,1109.8499755859375,0,0
7844,2024-11-25,GESHIP,1097.6500244140625,1084.8499755859375,0,1
7845,2024-11-26,GESHIP,1111.5999755859375,1076.800048828125,0,0
7846,2024-11-27,GESHIP,1107.050048828125,1101.050048828125,0,0
7847,2024-11-28,GESHIP,1103.0999755859375,,0,0
7848,2024-11-29,GESHIP,1100.8499755859375,,0,0
7849,2024-12-02,GESHIP,1076.6500244140625,,0,0
7850,2024-12-03,GESHIP,1109.8499755859375,,0,0
7851,2024-12-04,GESHIP,1084.8499755859375,,0,0
7852,2024-12-05,GESHIP,1076.800048828125,,0,0
7853,2024-12-06,GESHIP,1101.050048828125,,0,0
7854,2024-11-06,FINPIPE,302.70001220703125,263.3999938964844,0,1
7855,2024-11-07,FINPIPE,296.3999938964844,262.6000061035156,0,1
7856,2024-11-08,FINPIPE,287.8500061035156,255.6999969482422,0,1
7857,2024-11-11,FINPIPE,281.54998779296875,258.29998779296875,0,1
7858,2024-11-12,FINPIPE,275.25,267.0,0,0
7859,2024-11-13,FINPIPE,263.29998779296875,263.5,0,0
7860,2024-11-14,FINPIPE,264.54998779296875,270.95001220703125,0,0
7861,2024-11-18,FINPIPE,263.3999938964844,268.45001220703125,0,0
7862,2024-11-19,FINPIPE,262.6000061035156,268.45001220703125,0,0
7863,2024-11-21,FINPIPE,255.6999969482422,267.8999938964844,0,0
7864,2024-11-22,FINPIPE,258.29998779296875,272.04998779296875,1,0
7865,2024-11-25,FINPIPE,267.0,272.70001220703125,0,0
7866,2024-11-26,FINPIPE,263.5,274.95001220703125,0,0
7867,2024-11-27,FINPIPE,270.95001220703125,273.54998779296875,0,0
7868,2024-11-28,FINPIPE,268.45001220703125,,0,1
7869,2024-11-29,FINPIPE,268.45001220703125,,0,0
7870,2024-12-02,FINPIPE,267.8999938964844,,0,0
7871,2024-12-03,FINPIPE,272.04998779296875,,0,0
7872,2024-12-04,FINPIPE,272.70001220703125,,0,0
7873,2024-12-05,FINPIPE,274.95001220703125,,0,0
7874,2024-12-06,FINPIPE,273.54998779296875,,0,0
7875,2024-11-06,SWSOLAR,588.25,477.04998779296875,0,1
7876,2024-11-07,SWSOLAR,575.7999877929688,476.1000061035156,0,1
7877,2024-11-08,SWSOLAR,552.1500244140625,469.0,0,1
7878,2024-11-11,SWSOLAR,536.1500244140625,479.95001220703125,0,1
7879,2024-11-12,SWSOLAR,509.3500061035156,488.1499938964844,0,0
7880,2024-11-13,SWSOLAR,483.8999938964844,480.0,0,1
7881,2024-11-14,SWSOLAR,490.6499938964844,494.3999938964844,0,0
7882,2024-11-18,SWSOLAR,477.04998779296875,490.04998779296875,0,0
7883,2024-11-19,SWSOLAR,476.1000061035156,486.45001220703125,0,0
7884,2024-11-21,SWSOLAR,469.0,491.20001220703125,0,0
7885,2024-11-22,SWSOLAR,479.95001220703125,512.8499755859375,1,0
7886,2024-11-25,SWSOLAR,488.1499938964844,517.2999877929688,1,0
7887,2024-11-26,SWSOLAR,480.0,509.3999938964844,1,0
7888,2024-11-27,SWSOLAR,494.3999938964844,514.0,0,0
7889,2024-11-28,SWSOLAR,490.04998779296875,,0,0
7890,2024-11-29,SWSOLAR,486.45001220703125,,0,0
7891,2024-12-02,SWSOLAR,491.20001220703125,,0,0
7892,2024-12-03,SWSOLAR,512.8499755859375,,0,0
7893,2024-12-04,SWSOLAR,517.2999877929688,,0,0
7894,2024-12-05,SWSOLAR,509.3999938964844,,0,0
7895,2024-12-06,SWSOLAR,514.0,,0,0
7896,2024-11-06,TANLA,770.0999755859375,696.2000122070312,0,0
7897,2024-11-07,TANLA,753.0499877929688,695.6500244140625,0,0
7898,2024-11-08,TANLA,753.0,677.5,0,0
7899,2024-11-11,TANLA,750.7000122070312,680.4000244140625,0,0
7900,2024-11-12,TANLA,749.2000122070312,687.7999877929688,0,0
7901,2024-11-13,TANLA,722.7999877929688,705.8499755859375,0,0
7902,2024-11-14,TANLA,713.2000122070312,704.4000244140625,0,0
7903,2024-11-18,TANLA,696.2000122070312,711.7000122070312,0,0
7904,2024-11-19,TANLA,695.6500244140625,701.5499877929688,0,0
7905,2024-11-21,TANLA,677.5,707.6500244140625,0,0
7906,2024-11-22,TANLA,680.4000244140625,712.7000122070312,0,0
7907,2024-11-25,TANLA,687.7999877929688,724.25,1,0
7908,2024-11-26,TANLA,705.8499755859375,720.0999755859375,0,0
7909,2024-11-27,TANLA,704.4000244140625,727.8499755859375,0,0
7910,2024-11-28,TANLA,711.7000122070312,,0,0
7911,2024-11-29,TANLA,701.5499877929688,,0,0
7912,2024-12-02,TANLA,707.6500244140625,,0,0
7913,2024-12-03,TANLA,712.7000122070312,,0,0
7914,2024-12-04,TANLA,724.25,,0,0
7915,2024-12-05,TANLA,720.0999755859375,,0,0
7916,2024-12-06,TANLA,727.8499755859375,,0,0
7917,2024-11-06,BIKAJI,874.9000244140625,758.1500244140625,0,1
7918,2024-11-07,BIKAJI,879.4000244140625,739.3499755859375,0,1
7919,2024-11-08,BIKAJI,862.75,732.9000244140625,0,1
7920,2024-11-11,BIKAJI,859.7999877929688,734.25,0,1
7921,2024-11-12,BIKAJI,849.9500122070312,769.2999877929688,0,0
7922,2024-11-13,BIKAJI,822.8499755859375,781.9500122070312,0,0
7923,2024-11-14,BIKAJI,786.5999755859375,811.7999877929688,0,0
7924,2024-11-18,BIKAJI,758.1500244140625,802.0,1,0
7925,2024-11-19,BIKAJI,739.3499755859375,802.7000122070312,1,0
7926,2024-11-21,BIKAJI,732.9000244140625,792.6500244140625,1,0
7927,2024-11-22,BIKAJI,734.25,803.7000122070312,1,0
7928,2024-11-25,BIKAJI,769.2999877929688,813.7000122070312,1,0
7929,2024-11-26,BIKAJI,781.9500122070312,801.2999877929688,0,0
7930,2024-11-27,BIKAJI,811.7999877929688,820.5,0,0
7931,2024-11-28,BIKAJI,802.0,,0,0
7932,2024-11-29,BIKAJI,802.7000122070312,,0,0
7933,2024-12-02,BIKAJI,792.6500244140625,,0,0
7934,2024-12-03,BIKAJI,803.7000122070312,,0,0
7935,2024-12-04,BIKAJI,813.7000122070312,,0,0
7936,2024-12-05,BIKAJI,801.2999877929688,,0,0
7937,2024-12-06,BIKAJI,820.5,,0,0
7938,2024-11-06,DBREALTY,176.3000030517578,154.89999389648438,0,1
7939,2024-11-07,DBREALTY,172.5800018310547,154.9199981689453,0,0
7940,2024-11-08,DBREALTY,165.8300018310547,157.36000061035156,0,0
7941,2024-11-11,DBREALTY,164.1999969482422,160.1300048828125,0,0
7942,2024-11-12,DBREALTY,161.8300018310547,164.0,0,0
7943,2024-11-13,DBREALTY,152.41000366210938,162.3800048828125,1,0
7944,2024-11-14,DBREALTY,160.30999755859375,170.32000732421875,1,0
7945,2024-11-18,DBREALTY,154.89999389648438,173.49000549316406,1,0
7946,2024-11-19,DBREALTY,154.9199981689453,172.9600067138672,1,0
7947,2024-11-21,DBREALTY,157.36000061035156,172.4600067138672,1,0
7948,2024-11-22,DBREALTY,160.1300048828125,178.41000366210938,1,0
7949,2024-11-25,DBREALTY,164.0,183.60000610351562,1,0
7950,2024-11-26,DBREALTY,162.3800048828125,181.36000061035156,1,0
7951,2024-11-27,DBREALTY,170.32000732421875,177.86000061035156,0,0
7952,2024-11-28,DBREALTY,173.49000549316406,,0,0
7953,2024-11-29,DBREALTY,172.9600067138672,,0,1
7954,2024-12-02,DBREALTY,172.4600067138672,,0,1
7955,2024-12-03,DBREALTY,178.41000366210938,,0,0
7956,2024-12-04,DBREALTY,183.60000610351562,,0,0
7957,2024-12-05,DBREALTY,181.36000061035156,,0,0
7958,2024-12-06,DBREALTY,177.86000061035156,,0,0
7959,2024-11-06,GODFRYPHLP,7064.50927734375,5980.45654296875,0,1
7960,2024-11-07,GODFRYPHLP,6904.8662109375,5949.9892578125,0,0
7961,2024-11-08,GODFRYPHLP,6655.8583984375,5817.98046875,0,0
7962,2024-11-11,GODFRYPHLP,6596.61376953125,5592.6806640625,0,0
7963,2024-11-12,GODFRYPHLP,6544.4765625,5724.58984375,0,0
7964,2024-11-13,GODFRYPHLP,6264.90185546875,5737.21435546875,0,0
7965,2024-11-14,GODFRYPHLP,6078.1708984375,5786.07177734375,0,0
7966,2024-11-18,GODFRYPHLP,5980.45654296875,5839.7001953125,0,0
7967,2024-11-19,GODFRYPHLP,5949.9892578125,5673.14990234375,0,0
7968,2024-11-21,GODFRYPHLP,5817.98046875,5757.14990234375,0,0
7969,2024-11-22,GODFRYPHLP,5592.6806640625,5701.2998046875,0,0
7970,2024-11-25,GODFRYPHLP,5724.58984375,5625.2001953125,0,0
7971,2024-11-26,GODFRYPHLP,5737.21435546875,5617.0498046875,0,0
7972,2024-11-27,GODFRYPHLP,5786.07177734375,5594.4501953125,0,1
7973,2024-11-28,GODFRYPHLP,5839.7001953125,,0,1
7974,2024-11-29,GODFRYPHLP,5673.14990234375,,0,1
7975,2024-12-02,GODFRYPHLP,5757.14990234375,,0,1
7976,2024-12-03,GODFRYPHLP,5701.2998046875,,0,0
7977,2024-12-04,GODFRYPHLP,5625.2001953125,,0,0
7978,2024-12-05,GODFRYPHLP,5617.0498046875,,0,0
7979,2024-12-06,GODFRYPHLP,5594.4501953125,,0,0
7980,2024-11-06,RKFORGE,948.5499877929688,940.5999755859375,0,1
7981,2024-11-07,RKFORGE,961.75,946.8499755859375,0,1
7982,2024-11-08,RKFORGE,962.6500244140625,963.6500244140625,0,1
7983,2024-11-11,RKFORGE,964.9000244140625,963.5,0,0
7984,2024-11-12,RKFORGE,943.8499755859375,972.9500122070312,0,0
7985,2024-11-13,RKFORGE,922.7999877929688,966.2999877929688,0,0
7986,2024-11-14,RKFORGE,932.7000122070312,975.3499755859375,0,0
7987,2024-11-18,RKFORGE,940.5999755859375,976.9000244140625,0,0
7988,2024-11-19,RKFORGE,946.8499755859375,966.2000122070312,0,0
7989,2024-11-21,RKFORGE,963.6500244140625,967.5499877929688,0,0
7990,2024-11-22,RKFORGE,963.5,963.7999877929688,0,0
7991,2024-11-25,RKFORGE,972.9500122070312,969.5999755859375,0,0
7992,2024-11-26,RKFORGE,966.2999877929688,968.1500244140625,0,0
